url_path,views_total,views_unique
/jodithea/Tutorial_GWAS_including_X_chromosome/tree/main,20,1
/jodithea/Tutorial_GWAS_including_X_chromosome,19,3
/jodithea/Tutorial_GWAS_including_X_chromosome/tree/main/01_Data,13,1
/jodithea/Tutorial_GWAS_including_X_chromosome/tree/main/02_QC,9,1
/jodithea/Tutorial_GWAS_including_X_chromosome/tree/main/06_Clumping,9,1
/jodithea/Tutorial_GWAS_including_X_chromosome/blob/main/01_Data/05_b_Tidy_1000G_reference_data.sh,4,1
/jodithea/Tutorial_GWAS_including_X_chromosome/tree/main/05_GWAS,4,1
/jodithea/Tutorial_GWAS_including_X_chromosome/blob/main/01_Data/05_a_Download_1000G_reference_data.md,3,1
/jodithea/Tutorial_GWAS_including_X_chromosome/blob/main/06_Clumping/02_Update_1000G_markername.sh,3,1
/jodithea/Tutorial_GWAS_including_X_chromosome/blob/main/01_Data/02_Download_data_for_GWAS.md,2,1
