url_path,views_total,views_unique
/jodithea/Tutorial_GWAS_including_X_chromosome/tree/main,34,1
/jodithea/Tutorial_GWAS_including_X_chromosome,18,2
/jodithea/Tutorial_GWAS_including_X_chromosome/tree/main/01_Data,16,1
/jodithea/Tutorial_GWAS_including_X_chromosome/tree/main/02_QC,10,1
/jodithea/Tutorial_GWAS_including_X_chromosome/tree/main/06_Clumping,10,1
/jodithea/Tutorial_GWAS_including_X_chromosome/tree/main/04_Ancestry_Checks,8,1
/jodithea/Tutorial_GWAS_including_X_chromosome/blob/main/01_Data/05_b_Tidy_1000G_reference_data.sh,5,1
/jodithea/Tutorial_GWAS_including_X_chromosome/tree/main/05_GWAS,5,1
/jodithea/Tutorial_GWAS_including_X_chromosome/tree/main/03_Imputation,4,1
/jodithea/Tutorial_GWAS_including_X_chromosome/blob/main/01_Data/05_a_Download_1000G_reference_data.md,3,1
