url_path,views_total,views_unique
/jodithea/Tutorial_GWAS_including_X_chromosome/tree/main,24,1
/jodithea/Tutorial_GWAS_including_X_chromosome/tree/main/01_Data,15,1
/jodithea/Tutorial_GWAS_including_X_chromosome,7,2
/jodithea/Tutorial_GWAS_including_X_chromosome/tree/main/04_Ancestry_Checks,7,1
/jodithea/Tutorial_GWAS_including_X_chromosome/blob/main/01_Data/01_Download_raw_genotype_data_for_full_tutorial.md,4,1
/jodithea/Tutorial_GWAS_including_X_chromosome/tree/main/03_Imputation,3,1
/jodithea/Tutorial_GWAS_including_X_chromosome/blob/main/01_Data/02_Download_data_for_GWAS.md,2,1
/jodithea/Tutorial_GWAS_including_X_chromosome/blob/main/01_Data/03_Info_about_phenotype_data_for_tutorial.md,2,1
/jodithea/Tutorial_GWAS_including_X_chromosome/blob/main/01_Data/05_b_Tidy_1000G_reference_data.sh,2,1
/jodithea/Tutorial_GWAS_including_X_chromosome/tree/main/01_Data/Tutorial_phenotype_data,2,1
