url_path,views_total,views_unique
/jodithea/Tutorial_GWAS_including_X_chromosome,9,3
/jodithea/Tutorial_GWAS_including_X_chromosome/tree/main/06_Clumping,6,1
/jodithea/Tutorial_GWAS_including_X_chromosome/tree/main,3,1
/jodithea/Tutorial_GWAS_including_X_chromosome/blob/main/06_Clumping/02_Update_1000G_markername.sh,2,1
/jodithea/Tutorial_GWAS_including_X_chromosome/tree/main/05_GWAS,2,1
/jodithea/Tutorial_GWAS_including_X_chromosome/blob/main/01_Data/01_Download_raw_genotype_data_for_full_tutorial.md,1,1
/jodithea/Tutorial_GWAS_including_X_chromosome/blob/main/05_GWAS/01_GRM_autosomes.sh,1,1
/jodithea/Tutorial_GWAS_including_X_chromosome/blob/main/06_Clumping/01_SNP_list.sh,1,1
/jodithea/Tutorial_GWAS_including_X_chromosome/blob/main/06_Clumping/03_Run_clumping.sh,1,1
/jodithea/Tutorial_GWAS_including_X_chromosome/blob/main/06_Clumping/04_Clumping_results.sh,1,1
