url_path,views_total,views_unique
/jodithea/Sex_differences_genetics_depression/tree/main/01_GWAS,5,1
/jodithea/Sex_differences_genetics_depression/tree/main/01_GWAS/02_GWAS_GxS_example_scripts,4,1
/jodithea/Sex_differences_genetics_depression/blob/main/04_Clumping/01_SNP_list.txt,3,2
/jodithea/Sex_differences_genetics_depression/blob/main/04_Clumping/02_Clumping_female_Xchr.sh,3,2
/jodithea/Sex_differences_genetics_depression/tree/main,3,1
/jodithea/Sex_differences_genetics_depression,2,2
/jodithea/Sex_differences_genetics_depression/tree/main/04_Clumping,2,2
/jodithea/Sex_differences_genetics_depression/blob/main/04_Clumping/02_Clumping_female_autosomes.sh,2,1
/jodithea/Sex_differences_genetics_depression/blob/main/04_Clumping/03_combine_all_results.txt,2,1
/jodithea/Sex_differences_genetics_depression/tree/main/02_Format_sumstats,2,1
