url_path,views_total,views_unique
/jodithea/Sex_differences_genetics_depression,12,8
/jodithea/Sex_differences_genetics_depression/tree/main/01_GWAS,2,2
/jodithea/Sex_differences_genetics_depression/blob/main/08_GWASpw/MDD_BMI/femaleMDD_femaleBMI/01_format_sumstats.R,2,1
/jodithea/Sex_differences_genetics_depression/blob/main/08_GWASpw/MDD_BMI/femaleMDD_femaleBMI/04_GWAS_pw.sh,2,1
/jodithea/Sex_differences_genetics_depression/blob/main/01_GWAS/01_UKB_phenotype/UKB_sex_depression_fastGWA_final.html,1,1
/jodithea/Sex_differences_genetics_depression/blob/main/07_SBayesS/03_a_SBayesS_h2.sh,1,1
/jodithea/Sex_differences_genetics_depression/blob/main/07_SBayesS/03_c_SBayesS_h2_Blokland21_male.sh,1,1
/jodithea/Sex_differences_genetics_depression/blob/main/08_GWASpw/MDD_BMI/femaleMDD_femaleBMI/02_fgwas.sh,1,1
/jodithea/Sex_differences_genetics_depression/blob/main/08_GWASpw/MDD_BMI/femaleMDD_femaleBMI/03_genome_wide_cor.R,1,1
/jodithea/Sex_differences_genetics_depression/blob/main/08_GWASpw/MDD_BMI/femaleMDD_femaleBMI/03_genome_wide_cor.sh,1,1
