url_path,views_total,views_unique
/jodithea/Sex_differences_genetics_depression,16,13
/jodithea/Sex_differences_genetics_depression/tree/main/01_GWAS/01_UKB_phenotype,11,4
/jodithea/Sex_differences_genetics_depression/tree/main,8,3
/jodithea/Sex_differences_genetics_depression/tree/main/02_Format_sumstats/Females,7,3
/jodithea/Sex_differences_genetics_depression/tree/main/02_Format_sumstats,7,2
/jodithea/Sex_differences_genetics_depression/tree/main/01_GWAS,6,4
/jodithea/Sex_differences_genetics_depression/blob/main/01_GWAS/01_UKB_phenotype/UKB_sex_depression_fastGWA_final.html,6,3
/jodithea/Sex_differences_genetics_depression/tree/main/09_Mixer,5,4
/jodithea/Sex_differences_genetics_depression/tree/main/06_LDSC,5,3
/jodithea/Sex_differences_genetics_depression/blob/main/01_GWAS/01_UKB_phenotype/README.txt,4,3
