url_path,views_total,views_unique
/jodithea/Sex_differences_genetics_depression,13,9
/jodithea/Sex_differences_genetics_depression/tree/main/01_GWAS,3,3
/jodithea/Sex_differences_genetics_depression/blob/main/01_GWAS/01_UKB_phenotype/UKB_sex_depression_fastGWA_final.html,2,2
/jodithea/Sex_differences_genetics_depression/blob/main/07_SBayesS/03_a_SBayesS_h2.sh,2,2
/jodithea/Sex_differences_genetics_depression/blob/main/07_SBayesS/03_c_SBayesS_h2_Blokland21_male.sh,2,2
/jodithea/Sex_differences_genetics_depression/tree/main/01_GWAS/01_UKB_phenotype,2,2
/jodithea/Sex_differences_genetics_depression/tree/main/06_LDSC,2,2
/jodithea/Sex_differences_genetics_depression/tree/main/07_SBayesS,2,2
/jodithea/Sex_differences_genetics_depression/tree/main/13_Publication_figures,2,2
/jodithea/Sex_differences_genetics_depression/blob/main/08_GWASpw/MDD_BMI/femaleMDD_femaleBMI/01_format_sumstats.R,2,1
